Ticker,Date,signals,short avg,long avg,short vol,long vol,positions
CGEN,2019-03-07,0,3.46,3.5,0.0707,0.0738,-1.0
CGEN,2019-03-08,0,3.355,3.472,0.0778,0.1165,0.0
CGEN,2019-03-11,0,3.37,3.444,0.099,0.0996,0.0
CGEN,2019-03-12,1,3.495,3.442,0.0778,0.0968,1.0
CGEN,2019-03-13,1,3.605,3.472,0.0778,0.1377,0.0
CGEN,2019-03-14,1,3.705,3.54,0.0636,0.1776,0.0
CGEN,2019-03-15,1,3.675,3.6,0.1061,0.1164,0.0
CGEN,2019-03-18,0,3.64,3.648,0.0566,0.0766,-1.0
CGEN,2019-03-19,1,3.735,3.696,0.0778,0.075,1.0
CGEN,2019-03-20,1,3.745,3.704,0.0636,0.0723,0.0
CGEN,2019-03-21,1,3.7,3.694,0.0,0.0677,0.0
CGEN,2019-03-22,0,3.68,3.706,0.0283,0.0498,-1.0
CGEN,2019-03-25,0,3.625,3.688,0.0495,0.0726,0.0
CGEN,2019-03-26,0,3.635,3.666,0.0636,0.0456,0.0
CGEN,2019-03-27,1,3.765,3.696,0.1202,0.0956,1.0
CGEN,2019-03-28,1,4.005,3.788,0.2192,0.2288,0.0
CGEN,2019-03-29,1,4.22,3.912,0.0849,0.2993,0.0
CGEN,2019-04-01,1,4.2,4.018,0.1131,0.2458,0.0
CGEN,2019-04-02,1,4.1,4.098,0.0283,0.1575,0.0
CGEN,2019-04-03,0,4.07,4.14,0.0141,0.0872,-1.0
CGEN,2019-04-04,0,4.09,4.132,0.0424,0.0867,0.0
CGEN,2019-04-05,0,4.045,4.07,0.1061,0.0616,0.0
CGEN,2019-04-08,0,3.94,4.028,0.0424,0.0858,0.0
CGEN,2019-04-09,0,3.94,4.006,0.0424,0.0832,0.0
CGEN,2019-04-10,0,3.97,3.988,0.0,0.0782,0.0
CGEN,2019-04-11,1,4.04,3.986,0.099,0.074,1.0
CGEN,2019-04-12,1,4.105,4.012,0.0071,0.0884,0.0
CGEN,2019-04-15,1,4.05,4.03,0.0707,0.0696,0.0
CGEN,2019-04-16,0,3.8,3.956,0.2828,0.2082,-1.0
CGEN,2019-04-17,0,3.65,3.902,0.0707,0.2367,0.0
CGEN,2019-04-18,0,3.535,3.754,0.2333,0.2976,0.0
CGEN,2019-04-22,0,3.41,3.624,0.0566,0.2462,0.0
CGEN,2019-04-23,0,3.45,3.514,0.0,0.1332,0.0
CGEN,2019-04-24,0,3.495,3.502,0.0636,0.126,0.0
CGEN,2019-04-25,1,3.51,3.458,0.0424,0.0614,1.0
CGEN,2019-04-26,0,3.475,3.478,0.0071,0.037,-1.0
CGEN,2019-04-29,1,3.51,3.498,0.0566,0.0444,1.0
CGEN,2019-04-30,1,3.535,3.512,0.0212,0.0356,0.0
CGEN,2019-05-01,1,3.505,3.502,0.0212,0.0327,0.0
CGEN,2019-05-02,0,3.47,3.496,0.0283,0.0397,-1.0
CGEN,2019-05-03,0,3.405,3.474,0.0636,0.0737,0.0
CGEN,2019-05-06,0,3.42,3.46,0.0849,0.0612,0.0
CGEN,2019-05-07,1,3.47,3.448,0.0141,0.0517,1.0
CGEN,2019-05-08,1,3.48,3.45,0.0283,0.0539,0.0
CGEN,2019-05-09,1,3.48,3.452,0.0283,0.054,0.0
CGEN,2019-05-10,1,3.525,3.498,0.0919,0.054,0.0
CGEN,2019-05-13,1,3.57,3.512,0.0283,0.0572,0.0
CGEN,2019-05-14,1,3.53,3.522,0.0283,0.0497,0.0
CGEN,2019-05-15,0,3.5,3.52,0.0141,0.051,-1.0
CGEN,2019-05-16,0,3.48,3.522,0.0141,0.0482,0.0
CGEN,2019-05-17,0,3.435,3.484,0.0495,0.0555,0.0
CGEN,2019-05-20,0,3.46,3.478,0.0849,0.0476,0.0
CGEN,2019-05-21,1,3.485,3.466,0.0495,0.0451,1.0
CGEN,2019-05-22,0,3.415,3.444,0.0495,0.0559,-1.0
CGEN,2019-05-23,0,3.34,3.41,0.0566,0.0819,0.0
CGEN,2019-05-24,0,3.285,3.384,0.0212,0.1036,0.0
CGEN,2019-05-28,0,3.315,3.352,0.0636,0.0705,0.0
CGEN,2019-05-29,0,3.28,3.302,0.1131,0.0722,0.0
CGEN,2019-05-30,0,3.115,3.232,0.1202,0.1268,0.0
CGEN,2019-05-31,0,2.97,3.154,0.0849,0.1823,0.0
CGEN,2019-06-03,0,2.85,3.058,0.0849,0.2269,0.0
CGEN,2019-06-04,0,2.82,2.956,0.0424,0.1627,0.0
CGEN,2019-06-05,0,2.88,2.898,0.0424,0.089,0.0
CGEN,2019-06-06,1,3.04,2.926,0.1838,0.1452,1.0
CGEN,2019-06-07,1,3.205,2.992,0.0495,0.2005,0.0
CGEN,2019-06-10,1,3.235,3.08,0.0071,0.1857,0.0
CGEN,2019-06-11,1,3.34,3.2,0.1556,0.1936,0.0
CGEN,2019-06-12,1,3.425,3.298,0.0354,0.1203,0.0
CGEN,2019-06-13,1,3.5,3.384,0.1414,0.1547,0.0
CGEN,2019-06-14,1,3.515,3.422,0.1202,0.1322,0.0
CGEN,2019-06-17,0,3.42,3.458,0.0141,0.0817,-1.0
CGEN,2019-06-18,0,3.45,3.466,0.0566,0.0826,0.0
CGEN,2019-06-19,1,3.495,3.486,0.0071,0.0744,1.0
CGEN,2019-06-20,1,3.55,3.486,0.0707,0.0744,0.0
CGEN,2019-06-21,1,3.565,3.506,0.0495,0.0688,0.0
CGEN,2019-06-24,1,3.67,3.586,0.198,0.1324,0.0
CGEN,2019-06-25,1,3.78,3.638,0.0424,0.1363,0.0
CGEN,2019-06-26,1,3.82,3.716,0.099,0.1486,0.0
CGEN,2019-06-27,1,3.895,3.776,0.0071,0.1506,0.0
CGEN,2019-06-28,1,3.92,3.858,0.0283,0.0766,0.0
CGEN,2019-07-01,1,3.935,3.882,0.0071,0.0766,0.0
CGEN,2019-07-02,0,3.865,3.892,0.0919,0.0554,-1.0
CGEN,2019-07-03,0,3.73,3.846,0.099,0.1178,0.0
CGEN,2019-07-05,0,3.67,3.802,0.0141,0.1327,0.0
CGEN,2019-07-08,0,3.715,3.764,0.0495,0.1083,0.0
CGEN,2019-07-09,0,3.59,3.664,0.2263,0.1422,0.0
CGEN,2019-07-10,0,3.49,3.614,0.0849,0.1254,0.0
CGEN,2019-07-11,0,3.565,3.598,0.0212,0.1232,0.0
CGEN,2019-07-12,1,3.58,3.578,0.0,0.1143,1.0
CGEN,2019-07-15,1,3.575,3.542,0.0071,0.0638,0.0
CGEN,2019-07-16,0,3.54,3.558,0.0424,0.0295,-1.0
CGEN,2019-07-17,0,3.52,3.554,0.0141,0.0321,0.0
CGEN,2019-07-18,0,3.535,3.546,0.0071,0.0288,0.0
CGEN,2019-07-19,0,3.475,3.512,0.0919,0.061,0.0
CGEN,2019-07-22,0,3.385,3.47,0.0354,0.0803,0.0
CGEN,2019-07-23,0,3.355,3.438,0.0071,0.0915,0.0
CGEN,2019-07-24,0,3.34,3.398,0.0141,0.0847,0.0
CGEN,2019-07-25,0,3.29,3.34,0.0566,0.0583,0.0
CGEN,2019-07-26,0,3.265,3.314,0.0212,0.0472,0.0
CGEN,2019-07-29,1,3.33,3.318,0.0707,0.0526,1.0
CGEN,2019-07-30,0,3.28,3.284,0.1414,0.0764,-1.0
CGEN,2019-07-31,0,3.2,3.262,0.0283,0.0756,0.0
CGEN,2019-08-01,0,3.245,3.266,0.0354,0.0754,0.0
CGEN,2019-08-02,0,3.185,3.23,0.1202,0.1044,0.0
CGEN,2019-08-05,0,3.085,3.168,0.0212,0.0829,0.0
CGEN,2019-08-06,0,3.04,3.134,0.0424,0.1078,0.0
CGEN,2019-08-07,1,3.155,3.15,0.2051,0.1279,1.0
CGEN,2019-08-08,1,3.3,3.156,0.0,0.1354,0.0
CGEN,2019-08-09,1,3.425,3.246,0.1768,0.215,0.0
CGEN,2019-08-12,1,3.525,3.332,0.0354,0.213,0.0
CGEN,2019-08-13,1,3.535,3.444,0.0495,0.1339,0.0
CGEN,2019-08-14,1,3.625,3.52,0.0778,0.1395,0.0
CGEN,2019-08-15,1,3.635,3.578,0.0636,0.0661,0.0
CGEN,2019-08-16,0,3.565,3.576,0.0354,0.0673,-1.0
CGEN,2019-08-19,1,3.67,3.636,0.1838,0.1055,1.0
CGEN,2019-08-20,1,3.82,3.69,0.0283,0.1296,0.0
CGEN,2019-08-21,1,3.885,3.74,0.0636,0.1675,0.0
CGEN,2019-08-22,1,3.96,3.82,0.0424,0.1733,0.0
CGEN,2019-08-23,1,4.035,3.928,0.0636,0.113,0.0
CGEN,2019-08-26,1,4.01,3.956,0.099,0.0879,0.0
CGEN,2019-08-27,0,3.97,3.988,0.0424,0.0597,-1.0
CGEN,2019-08-28,0,3.99,3.998,0.0141,0.0512,0.0
CGEN,2019-08-29,1,4.025,4.014,0.0636,0.0598,1.0
CGEN,2019-08-30,0,3.89,3.94,0.2546,0.1369,-1.0
CGEN,2019-09-03,0,3.73,3.902,0.0283,0.1612,0.0
CGEN,2019-09-04,0,3.725,3.842,0.0354,0.1711,0.0
CGEN,2019-09-05,0,3.735,3.8,0.0495,0.1536,0.0
CGEN,2019-09-06,1,3.79,3.748,0.0283,0.0449,1.0
CGEN,2019-09-09,1,3.83,3.776,0.0283,0.0573,0.0
CGEN,2019-09-10,1,3.845,3.794,0.0071,0.0611,0.0
CGEN,2019-09-11,1,3.82,3.814,0.0283,0.0321,0.0
CGEN,2019-09-12,1,3.88,3.852,0.1131,0.0638,0.0
CGEN,2019-09-13,1,4.02,3.906,0.0849,0.1139,0.0
CGEN,2019-09-16,1,4.155,3.982,0.1061,0.1767,0.0
CGEN,2019-09-17,1,4.24,4.064,0.0141,0.189,0.0
CGEN,2019-09-18,1,4.275,4.164,0.0354,0.1405,0.0
CGEN,2019-09-19,1,4.325,4.242,0.0354,0.1018,0.0
CGEN,2019-09-20,1,4.35,4.296,0.0,0.0555,0.0
CGEN,2019-09-23,1,4.42,4.348,0.099,0.0896,0.0
CGEN,2019-09-24,1,4.39,4.356,0.1414,0.0799,0.0
CGEN,2019-09-25,0,4.27,4.346,0.0283,0.091,-1.0
CGEN,2019-09-26,0,4.19,4.302,0.0849,0.1324,0.0
CGEN,2019-09-27,0,4.16,4.27,0.0424,0.1371,0.0
CGEN,2019-09-30,0,4.215,4.22,0.0354,0.0616,0.0
CGEN,2019-10-01,1,4.245,4.212,0.0071,0.0522,1.0
CGEN,2019-10-02,0,4.145,4.17,0.1485,0.0869,-1.0
CGEN,2019-10-03,0,4.055,4.158,0.0212,0.0973,0.0
CGEN,2019-10-04,0,4.135,4.16,0.0919,0.0982,0.0
CGEN,2019-10-07,1,4.225,4.162,0.0354,0.1003,1.0
CGEN,2019-10-08,1,4.305,4.184,0.0778,0.1316,0.0
CGEN,2019-10-09,1,4.265,4.21,0.1344,0.1065,0.0
CGEN,2019-10-10,0,4.14,4.218,0.0424,0.0942,-1.0
CGEN,2019-10-11,0,4.105,4.198,0.0071,0.1085,0.0
CGEN,2019-10-14,0,4.135,4.182,0.0495,0.1047,0.0
CGEN,2019-10-15,1,4.14,4.132,0.0424,0.0349,1.0
CGEN,2019-10-16,0,4.1,4.116,0.0141,0.0313,-1.0
CGEN,2019-10-17,0,4.09,4.112,0.0,0.0335,0.0
CGEN,2019-10-18,0,4.06,4.098,0.0424,0.0502,0.0
CGEN,2019-10-21,0,3.985,4.052,0.0636,0.0694,0.0
CGEN,2019-10-22,0,4.015,4.048,0.1061,0.0657,0.0
CGEN,2019-10-23,1,4.105,4.054,0.0212,0.0716,1.0
CGEN,2019-10-24,1,4.18,4.084,0.0849,0.111,0.0
CGEN,2019-10-25,1,4.23,4.122,0.0141,0.1201,0.0
CGEN,2019-10-28,1,4.31,4.214,0.1273,0.122,0.0
CGEN,2019-10-29,1,4.375,4.266,0.0354,0.1108,0.0
CGEN,2019-10-30,1,4.425,4.342,0.1061,0.1158,0.0
CGEN,2019-10-31,1,4.695,4.472,0.2758,0.2545,0.0
CGEN,2019-11-01,1,5.045,4.668,0.2192,0.3652,0.0
CGEN,2019-11-04,1,5.1,4.788,0.1414,0.3535,0.0
CGEN,2019-11-05,1,5.225,5.008,0.3182,0.3551,0.0
CGEN,2019-11-06,1,5.825,5.348,0.5303,0.5218,0.0
CGEN,2019-11-07,1,5.91,5.494,0.4101,0.4601,0.0
CGEN,2019-11-08,0,5.4,5.49,0.3111,0.4634,-1.0
CGEN,2019-11-11,0,5.08,5.486,0.1414,0.4687,0.0
CGEN,2019-11-12,0,5.165,5.466,0.2616,0.4727,0.0
CGEN,2019-11-13,1,5.33,5.288,0.0283,0.2351,1.0
CGEN,2019-11-14,1,5.415,5.268,0.1485,0.2017,0.0
CGEN,2019-11-15,1,5.55,5.348,0.0424,0.2347,0.0
CGEN,2019-11-18,1,5.565,5.462,0.0212,0.1232,0.0
CGEN,2019-11-19,1,5.66,5.546,0.1556,0.1641,0.0
CGEN,2019-11-20,1,5.835,5.664,0.0919,0.1641,0.0
CGEN,2019-11-21,1,5.835,5.714,0.0919,0.1464,0.0
CGEN,2019-11-22,0,5.735,5.738,0.0495,0.1276,-1.0
CGEN,2019-11-25,0,5.635,5.742,0.0919,0.1203,0.0
CGEN,2019-11-26,0,5.625,5.724,0.0778,0.1218,0.0
CGEN,2019-11-27,1,5.72,5.696,0.0566,0.0802,1.0
CGEN,2019-11-29,1,5.91,5.754,0.2121,0.1843,0.0
CGEN,2019-12-02,1,6.095,5.84,0.0495,0.2436,0.0
CGEN,2019-12-03,1,5.93,5.872,0.2828,0.2071,0.0
CGEN,2019-12-04,0,5.565,5.816,0.2333,0.2923,-1.0
CGEN,2019-12-05,0,5.4,5.744,0.0,0.3485,0.0
CGEN,2019-12-06,0,5.4,5.612,0.0,0.3229,0.0
CGEN,2019-12-09,0,5.36,5.45,0.0566,0.1603,0.0
CGEN,2019-12-10,0,5.35,5.38,0.0424,0.0346,0.0
CGEN,2019-12-11,1,5.5,5.424,0.1697,0.1144,1.0
CGEN,2019-12-12,1,5.72,5.508,0.1414,0.2081,0.0
CGEN,2019-12-13,1,5.71,5.548,0.1556,0.2013,0.0
CGEN,2019-12-16,0,5.605,5.606,0.0071,0.1558,-1.0
CGEN,2019-12-17,1,5.7,5.688,0.1273,0.1076,1.0
CGEN,2019-12-18,1,5.81,5.73,0.0283,0.1151,0.0
CGEN,2019-12-19,1,5.87,5.748,0.0566,0.1375,0.0
CGEN,2019-12-20,0,5.73,5.738,0.2546,0.1521,-1.0
CGEN,2019-12-23,0,5.55,5.726,0.0,0.1664,0.0
CGEN,2019-12-24,0,5.705,5.74,0.2192,0.1758,0.0
CGEN,2019-12-26,1,5.88,5.754,0.0283,0.1872,1.0
CGEN,2019-12-27,1,6.02,5.8,0.1697,0.2521,0.0
CGEN,2019-12-30,1,6.18,5.934,0.0566,0.2638,0.0
CGEN,2019-12-31,1,6.04,5.996,0.2546,0.1711,0.0
CGEN,2020-01-02,0,5.935,6.026,0.1061,0.1536,-1.0
CGEN,2020-01-03,0,6.03,6.056,0.0283,0.1365,0.0
CGEN,2020-01-06,0,5.965,6.004,0.1202,0.1457,0.0
CGEN,2020-01-07,1,5.995,5.982,0.1626,0.1085,1.0
CGEN,2020-01-08,1,6.025,5.998,0.1202,0.0904,0.0
CGEN,2020-01-09,1,6.02,6.016,0.1131,0.1016,0.0
CGEN,2020-01-10,1,6.18,6.058,0.1131,0.1507,0.0
CGEN,2020-01-13,1,6.23,6.122,0.0424,0.1213,0.0
CGEN,2020-01-14,1,6.125,6.11,0.1061,0.1257,0.0
CGEN,2020-01-15,0,5.97,6.1,0.1131,0.1434,-1.0
CGEN,2020-01-16,0,5.965,6.088,0.1061,0.1458,0.0
CGEN,2020-01-17,0,6.035,6.042,0.0071,0.1099,0.0
CGEN,2020-01-21,1,6.14,6.052,0.1556,0.1285,1.0
CGEN,2020-01-22,1,6.345,6.13,0.1344,0.2158,0.0
CGEN,2020-01-23,1,6.355,6.206,0.1202,0.1727,0.0
CGEN,2020-01-24,1,6.435,6.318,0.2333,0.2146,0.0
CGEN,2020-01-27,1,6.6,6.432,0.0,0.1702,0.0
CGEN,2020-01-28,1,6.825,6.592,0.3182,0.2901,0.0
CGEN,2020-01-29,1,7.225,6.784,0.2475,0.4422,0.0
CGEN,2020-01-30,1,7.365,6.996,0.0495,0.3845,0.0
CGEN,2020-01-31,1,7.305,7.132,0.0354,0.3251,0.0
CGEN,2020-02-03,1,7.34,7.292,0.0849,0.1445,0.0
CGEN,2020-02-04,1,7.65,7.462,0.3536,0.25,0.0
CGEN,2020-02-05,1,7.995,7.6,0.1344,0.3693,0.0
CGEN,2020-02-06,1,8.245,7.814,0.2192,0.47,0.0
CGEN,2020-02-07,1,8.6,8.118,0.2828,0.5264,0.0
CGEN,2020-02-10,1,8.7,8.358,0.1414,0.3665,0.0
CGEN,2020-02-11,1,8.6,8.498,0.0,0.2684,0.0
CGEN,2020-02-12,1,8.81,8.684,0.297,0.2351,0.0
CGEN,2020-02-13,1,9.02,8.808,0.0,0.21,0.0
CGEN,2020-02-14,1,9.035,8.858,0.0212,0.2358,0.0
CGEN,2020-02-18,1,9.03,8.94,0.0283,0.1907,0.0
CGEN,2020-02-19,1,9.095,9.056,0.1202,0.0709,0.0
CGEN,2020-02-20,1,9.74,9.312,0.792,0.5565,0.0
CGEN,2020-02-21,1,10.15,9.508,0.2121,0.5989,0.0
CGEN,2020-02-24,1,9.75,9.598,0.3536,0.5442,0.0
CGEN,2020-02-25,0,9.33,9.628,0.2404,0.5065,-1.0
CGEN,2020-02-26,0,9.245,9.658,0.1202,0.4769,0.0
CGEN,2020-02-27,0,8.725,9.222,0.8556,0.6915,0.0
CGEN,2020-02-28,0,8.57,9.026,0.6364,0.5376,0.0
CGEN,2020-03-02,1,9.11,8.966,0.1273,0.4857,1.0
CGEN,2020-03-03,1,9.385,9.048,0.2616,0.5561,0.0
CGEN,2020-03-04,1,9.665,9.134,0.1344,0.6379,0.0
CGEN,2020-03-05,1,9.665,9.424,0.1344,0.3037,0.0
CGEN,2020-03-06,0,9.26,9.41,0.4384,0.3276,-1.0
CGEN,2020-03-09,0,9.04,9.396,0.1273,0.3401,0.0
CGEN,2020-03-10,1,9.72,9.544,0.8344,0.5381,1.0
CGEN,2020-03-11,1,10.905,9.892,0.8415,1.0407,0.0
CGEN,2020-03-12,1,9.875,9.628,2.2981,1.2822,0.0
CGEN,2020-03-13,0,8.59,9.624,0.4808,1.2849,-1.0
CGEN,2020-03-16,0,8.365,9.358,0.799,1.5275,0.0
CGEN,2020-03-17,0,7.55,8.756,0.3536,1.6469,0.0
CGEN,2020-03-18,0,7.29,7.912,0.0141,0.6959,0.0
CGEN,2020-03-19,0,6.855,7.548,0.601,0.9161,0.0
CGEN,2020-03-20,0,6.755,7.178,0.4596,0.4953,0.0
CGEN,2020-03-23,0,6.9,6.962,0.2546,0.3778,0.0
CGEN,2020-03-24,0,6.79,6.874,0.099,0.3272,0.0
CGEN,2020-03-25,1,7.02,6.854,0.2263,0.298,1.0
CGEN,2020-03-26,1,7.285,7.046,0.1485,0.2638,0.0
CGEN,2020-03-27,1,7.17,7.02,0.3111,0.266,0.0
CGEN,2020-03-30,0,6.955,7.068,0.0071,0.2151,-1.0
CGEN,2020-03-31,1,7.21,7.188,0.3536,0.2364,1.0
CGEN,2020-04-01,1,7.2,7.14,0.3677,0.2614,0.0
CGEN,2020-04-02,0,6.905,7.036,0.0495,0.2396,-1.0
CGEN,2020-04-03,0,7.065,7.098,0.2758,0.2516,0.0
CGEN,2020-04-06,1,7.61,7.298,0.495,0.4408,1.0
CGEN,2020-04-07,1,8.385,7.568,0.601,0.8174,0.0
CGEN,2020-04-08,1,8.58,7.85,0.3253,0.7893,0.0
CGEN,2020-04-09,1,8.65,8.266,0.4243,0.6849,0.0
CGEN,2020-04-13,1,9.05,8.644,0.1414,0.4826,0.0
CGEN,2020-04-14,1,9.57,9.05,0.594,0.6023,0.0
CGEN,2020-04-15,1,10.255,9.392,0.3748,0.8616,0.0
CGEN,2020-04-16,1,11.53,10.23,1.4284,1.439,0.0
CGEN,2020-04-17,1,13.195,11.21,0.9263,1.933,0.0
CGEN,2020-04-20,1,13.46,11.994,0.5515,1.665,0.0
CGEN,2020-04-21,1,13.66,12.846,0.8344,1.4606,0.0
CGEN,2020-04-22,1,14.6,13.732,0.495,0.952,0.0
CGEN,2020-04-23,1,15.0,14.234,0.0707,0.8187,0.0
CGEN,2020-04-24,1,14.515,14.26,0.7566,0.8054,0.0
CGEN,2020-04-27,0,14.49,14.646,0.7212,0.4953,-1.0
CGEN,2020-04-28,1,14.805,14.718,0.2758,0.4472,1.0
CGEN,2020-04-29,0,14.23,14.498,0.5374,0.5607,-1.0
CGEN,2020-04-30,0,14.2,14.398,0.495,0.4758,0.0
CGEN,2020-05-01,0,14.285,14.406,0.3748,0.4673,0.0
CGEN,2020-05-04,0,13.955,14.184,0.0919,0.3675,0.0
CGEN,2020-05-05,1,14.51,14.288,0.8768,0.5476,1.0
CGEN,2020-05-06,1,14.95,14.472,0.2546,0.5174,0.0
CGEN,2020-05-07,0,14.125,14.258,0.9122,0.6745,-1.0
CGEN,2020-05-08,0,13.925,14.328,0.6293,0.6617,0.0
CGEN,2020-05-11,1,14.89,14.632,0.7354,0.753,1.0
CGEN,2020-05-12,1,15.66,14.788,0.3536,0.9396,0.0
CGEN,2020-05-13,1,15.6,14.892,0.4384,0.9656,0.0
CGEN,2020-05-14,0,14.47,14.926,1.1597,0.9045,-1.0
CGEN,2020-05-15,0,12.715,14.408,1.3223,1.697,0.0
CGEN,2020-05-18,0,12.335,13.904,0.7849,1.6992,0.0
CGEN,2020-05-19,0,13.14,13.4,0.3536,1.2766,0.0
CGEN,2020-05-20,1,13.395,13.022,0.0071,0.7471,1.0
CGEN,2020-05-21,1,13.855,13.154,0.6435,0.9233,0.0
CGEN,2020-05-22,1,14.115,13.582,0.2758,0.5461,0.0
CGEN,2020-05-26,1,14.255,13.922,0.4738,0.5367,0.0
CGEN,2020-05-27,1,14.385,14.08,0.2899,0.4503,0.0
CGEN,2020-05-28,0,13.835,14.098,0.4879,0.4169,-1.0
CGEN,2020-05-29,0,12.995,13.736,0.7,0.7982,0.0
CGEN,2020-06-01,1,14.11,14.096,2.2769,1.2045,1.0
CGEN,2020-06-02,1,15.575,14.264,0.2051,1.3414,0.0
CGEN,2020-06-03,1,16.405,14.904,1.3789,1.9269,0.0
CGEN,2020-06-04,1,17.08,15.562,0.4243,1.8846,0.0
CGEN,2020-06-05,0,16.025,16.116,1.0677,0.9195,-1.0
CGEN,2020-06-08,0,14.645,15.776,0.8839,1.3267,0.0
CGEN,2020-06-09,0,13.595,15.324,0.601,1.7812,0.0
CGEN,2020-06-10,0,13.36,14.558,0.2687,1.4728,0.0
CGEN,2020-06-11,0,13.515,13.898,0.0495,0.8251,0.0
CGEN,2020-06-12,0,13.33,13.48,0.2121,0.3473,0.0
CGEN,2020-06-15,1,13.535,13.454,0.502,0.2982,1.0
CGEN,2020-06-16,1,14.53,13.854,0.9051,0.7778,0.0
CGEN,2020-06-17,1,15.035,14.124,0.1909,0.8742,0.0
CGEN,2020-06-18,1,14.91,14.412,0.0141,0.8457,0.0
CGEN,2020-06-19,1,15.25,14.892,0.4667,0.6236,0.0
CGEN,2020-06-22,1,15.54,15.214,0.0566,0.3173,0.0
CGEN,2020-06-23,1,16.17,15.548,0.9475,0.7885,0.0
CGEN,2020-06-24,1,16.29,15.716,0.7778,0.7005,0.0
CGEN,2020-06-25,0,15.345,15.722,0.5586,0.692,-1.0
CGEN,2020-06-26,0,14.99,15.612,0.0566,0.7606,0.0
CGEN,2020-06-29,0,14.75,15.406,0.396,0.921,0.0
CGEN,2020-06-30,0,14.29,14.86,0.2546,0.6177,0.0
CGEN,2020-07-01,0,14.56,14.714,0.6364,0.4085,0.0
CGEN,2020-07-02,1,15.005,14.724,0.0071,0.4163,1.0
CGEN,2020-07-06,1,15.085,14.752,0.1202,0.4457,0.0
CGEN,2020-07-07,1,15.24,14.92,0.099,0.4704,0.0
CGEN,2020-07-08,1,15.645,15.294,0.4738,0.4041,0.0
CGEN,2020-07-09,1,16.02,15.504,0.0566,0.4845,0.0
CGEN,2020-07-10,1,16.255,15.794,0.2758,0.5384,0.0
CGEN,2020-07-13,1,16.175,15.94,0.3889,0.4107,0.0
CGEN,2020-07-14,0,15.275,15.808,0.8839,0.6809,-1.0
CGEN,2020-07-15,0,14.75,15.582,0.1414,0.7886,0.0
CGEN,2020-07-16,0,15.18,15.472,0.4667,0.7422,0.0
CGEN,2020-07-17,1,15.365,15.226,0.2051,0.502,1.0
CGEN,2020-07-20,1,15.695,15.28,0.6718,0.598,0.0
CGEN,2020-07-21,1,16.545,15.734,0.5303,0.8204,0.0
CGEN,2020-07-22,1,16.46,15.964,0.6505,0.6552,0.0
CGEN,2020-07-23,0,15.49,15.858,0.7212,0.7783,-1.0
CGEN,2020-07-24,0,14.74,15.714,0.3394,0.9691,0.0
CGEN,2020-07-27,0,14.57,15.408,0.099,1.0288,0.0
CGEN,2020-07-28,0,14.665,14.962,0.0354,0.606,0.0
CGEN,2020-07-29,0,14.595,14.662,0.1344,0.1968,0.0
CGEN,2020-07-30,0,14.3,14.486,0.2828,0.2317,0.0
CGEN,2020-07-31,1,14.725,14.656,0.8839,0.4518,1.0
CGEN,2020-08-03,1,14.94,14.634,0.5798,0.4554,0.0
CGEN,2020-08-04,1,14.975,14.78,0.6293,0.5783,0.0
CGEN,2020-08-05,1,15.795,15.114,0.5303,0.8114,0.0
CGEN,2020-08-06,1,16.28,15.572,0.1556,0.7391,0.0
CGEN,2020-08-07,1,16.375,15.774,0.0212,0.7988,0.0
CGEN,2020-08-10,1,16.22,16.084,0.198,0.3931,0.0
CGEN,2020-08-11,0,16.21,16.268,0.1838,0.1355,-1.0
CGEN,2020-08-12,1,16.495,16.364,0.2192,0.2023,1.0
CGEN,2020-08-13,1,17.1,16.596,0.6364,0.5702,0.0
CGEN,2020-08-14,1,17.62,16.862,0.099,0.7225,0.0
CGEN,2020-08-17,1,17.555,17.13,0.1909,0.5976,0.0
CGEN,2020-08-18,1,17.725,17.468,0.4313,0.5107,0.0
CGEN,2020-08-19,1,17.96,17.716,0.099,0.2473,0.0
CGEN,2020-08-20,1,18.36,17.972,0.6647,0.5316,0.0
CGEN,2020-08-21,1,18.745,18.166,0.1202,0.578,0.0
CGEN,2020-08-24,1,19.045,18.568,0.5445,0.6264,0.0
CGEN,2020-08-25,1,18.97,18.664,0.6505,0.5561,0.0
CGEN,2020-08-26,1,19.02,18.992,0.7212,0.461,0.0
CGEN,2020-08-27,1,19.115,18.966,0.5869,0.4758,0.0
CGEN,2020-08-28,0,17.8,18.614,1.2728,1.056,-1.0
CGEN,2020-08-31,0,16.87,18.096,0.0424,1.1833,0.0
CGEN,2020-09-01,0,17.125,17.876,0.4031,1.1893,0.0
CGEN,2020-09-02,0,17.445,17.466,0.0495,0.7481,0.0
CGEN,2020-09-03,1,17.53,17.242,0.0707,0.3456,1.0
CGEN,2020-09-04,0,16.845,17.084,1.0394,0.6159,-1.0
CGEN,2020-09-08,0,15.505,16.696,0.8556,1.1699,0.0
CGEN,2020-09-09,0,14.88,16.186,0.0283,1.3262,0.0
CGEN,2020-09-10,0,14.9,15.678,0.0566,1.1857,0.0
CGEN,2020-09-11,0,15.02,15.182,0.1131,0.5267,0.0
HARP,2019-02-08,0,14.55,14.76,0.7778,0.4345,0.0
HARP,2019-02-11,0,13.94,14.556,0.0849,0.5705,0.0
HARP,2019-02-12,0,13.945,14.386,0.0919,0.5838,0.0
HARP,2019-02-13,0,14.175,14.266,0.2333,0.4966,0.0
HARP,2019-02-14,1,14.17,14.046,0.2404,0.1729,1.0
