Date,ticker,stock,holdings,cash,total,returns
2019-01-29,CGEN,108.0,108.0,2914.2,3022.2,-0.0008
2019-01-30,CGEN,0.0,0.0,3021.0,3021.0,-0.0004
2019-01-31,CGEN,0.0,0.0,3021.0,3021.0,0.0
2019-02-01,CGEN,0.0,0.0,3021.0,3021.0,0.0
2019-02-04,CGEN,0.0,0.0,3021.0,3021.0,0.0
2019-02-05,CGEN,0.0,0.0,3021.0,3021.0,0.0
2019-02-06,CGEN,0.0,0.0,3021.0,3021.0,0.0
2019-02-07,CGEN,103.2,103.2,2917.8,3021.0,0.0
2019-02-08,CGEN,0.0,0.0,3017.7,3017.7,-0.0011
2019-02-11,CGEN,0.0,0.0,3017.7,3017.7,0.0
2019-02-12,CGEN,0.0,0.0,3017.7,3017.7,0.0
2019-02-13,CGEN,0.0,0.0,3017.7,3017.7,0.0
2019-02-14,CGEN,111.3,111.3,2906.4,3017.7,0.0
2019-02-15,CGEN,113.4,113.4,2906.4,3019.8,0.0007
2019-02-19,CGEN,0.0,0.0,3012.6,3012.6,-0.0024
2019-02-20,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-02-21,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-02-22,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-02-25,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-02-26,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-02-27,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-02-28,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-03-01,CGEN,0.0,0.0,3012.6,3012.6,0.0
2019-03-04,CGEN,107.4,107.4,2905.2,3012.6,0.0
2019-03-05,CGEN,106.8,106.8,2905.2,3012.0,-0.0002
2019-03-06,CGEN,105.3,105.3,2905.2,3010.5,-0.0005
2019-03-07,CGEN,0.0,0.0,3007.5,3007.5,-0.001
2019-03-08,CGEN,0.0,0.0,3007.5,3007.5,0.0
2019-03-11,CGEN,0.0,0.0,3007.5,3007.5,0.0
2019-03-12,CGEN,106.5,106.5,2901.0,3007.5,0.0
2019-03-13,CGEN,109.8,109.8,2901.0,3010.8,0.0011
2019-03-14,CGEN,112.5,112.5,2901.0,3013.5,0.0009
2019-03-15,CGEN,108.0,108.0,2901.0,3009.0,-0.0015
2019-03-18,CGEN,0.0,0.0,3011.4,3011.4,0.0008
2019-03-19,CGEN,113.7,113.7,2897.7,3011.4,-0.0
2019-03-20,CGEN,111.0,111.0,2897.7,3008.7,-0.0009
2019-03-21,CGEN,111.0,111.0,2897.7,3008.7,0.0
2019-03-22,CGEN,0.0,0.0,3007.5,3007.5,-0.0004
2019-03-25,CGEN,0.0,0.0,3007.5,3007.5,0.0
2019-03-26,CGEN,0.0,0.0,3007.5,3007.5,0.0
2019-03-27,CGEN,0.0,0.0,3007.5,3007.5,0.0
2019-03-28,CGEN,0.0,0.0,3007.5,3007.5,0.0
2019-03-29,CGEN,128.4,128.4,2879.1,3007.5,0.0
2019-04-01,CGEN,0.0,0.0,3002.7,3002.7,-0.0016
2019-04-02,CGEN,122.4,122.4,2880.3,3002.7,0.0
2019-04-03,CGEN,0.0,0.0,3002.1,3002.1,-0.0002
2019-04-04,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-04-05,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-04-08,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-04-09,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-04-10,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-04-11,CGEN,123.3,123.3,2878.8,3002.1,0.0
2019-04-12,CGEN,123.0,123.0,2878.8,3001.8,-0.0001
2019-04-15,CGEN,120.0,120.0,2878.8,2998.8,-0.001
2019-04-16,CGEN,0.0,0.0,2986.8,2986.8,-0.004
2019-04-17,CGEN,0.0,0.0,2986.8,2986.8,0.0
2019-04-18,CGEN,0.0,0.0,2986.8,2986.8,0.0
2019-04-22,CGEN,0.0,0.0,2986.8,2986.8,0.0
2019-04-23,CGEN,0.0,0.0,2986.8,2986.8,0.0
2019-04-24,CGEN,0.0,0.0,2986.8,2986.8,0.0
2019-04-25,CGEN,104.4,104.4,2882.4,2986.8,0.0
2019-04-26,CGEN,0.0,0.0,2986.5,2986.5,-0.0001
2019-04-29,CGEN,106.5,106.5,2880.0,2986.5,0.0
2019-04-30,CGEN,105.6,105.6,2880.0,2985.6,-0.0003
2019-05-01,CGEN,104.7,104.7,2880.0,2984.7,-0.0003
2019-05-02,CGEN,0.0,0.0,2983.5,2983.5,-0.0004
2019-05-03,CGEN,0.0,0.0,2983.5,2983.5,0.0
2019-05-06,CGEN,0.0,0.0,2983.5,2983.5,0.0
2019-05-07,CGEN,103.8,103.8,2879.7,2983.5,0.0
2019-05-08,CGEN,105.0,105.0,2879.7,2984.7,0.0004
2019-05-09,CGEN,103.8,103.8,2879.7,2983.5,-0.0004
2019-05-10,CGEN,107.7,107.7,2879.7,2987.4,0.0013
2019-05-13,CGEN,106.5,106.5,2879.7,2986.2,-0.0004
2019-05-14,CGEN,105.3,105.3,2879.7,2985.0,-0.0004
2019-05-15,CGEN,0.0,0.0,2984.4,2984.4,-0.0002
2019-05-16,CGEN,0.0,0.0,2984.4,2984.4,0.0
2019-05-17,CGEN,0.0,0.0,2984.4,2984.4,0.0
2019-05-20,CGEN,0.0,0.0,2984.4,2984.4,0.0
2019-05-21,CGEN,103.5,103.5,2880.9,2984.4,0.0
2019-05-22,CGEN,0.0,0.0,2982.3,2982.3,-0.0007
2019-05-23,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-05-24,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-05-28,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-05-29,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-05-30,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-05-31,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-06-03,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-06-04,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-06-05,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-06-06,CGEN,0.0,0.0,2982.3,2982.3,0.0
2019-06-07,CGEN,97.2,97.2,2885.1,2982.3,-0.0
2019-06-10,CGEN,96.9,96.9,2885.1,2982.0,-0.0001
2019-06-11,CGEN,0.0,0.0,2988.6,2988.6,0.0022
2019-06-12,CGEN,102.0,102.0,2886.6,2988.6,0.0
2019-06-13,CGEN,0.0,0.0,2994.6,2994.6,0.002
2019-06-14,CGEN,0.0,0.0,2994.6,2994.6,0.0
2019-06-17,CGEN,0.0,0.0,2994.6,2994.6,0.0
2019-06-18,CGEN,0.0,0.0,2994.6,2994.6,0.0
2019-06-19,CGEN,105.0,105.0,2889.6,2994.6,0.0
2019-06-20,CGEN,108.0,108.0,2889.6,2997.6,0.001
2019-06-21,CGEN,105.9,105.9,2889.6,2995.5,-0.0007
2019-06-24,CGEN,0.0,0.0,3003.9,3003.9,0.0028
2019-06-25,CGEN,112.5,112.5,2891.4,3003.9,0.0
2019-06-26,CGEN,116.7,116.7,2891.4,3008.1,0.0014
2019-06-27,CGEN,117.0,117.0,2891.4,3008.4,0.0001
2019-06-28,CGEN,118.2,118.2,2891.4,3009.6,0.0004
2019-07-01,CGEN,117.9,117.9,2891.4,3009.3,-0.0001
2019-07-02,CGEN,0.0,0.0,3005.4,3005.4,-0.0013
2019-07-03,CGEN,0.0,0.0,3005.4,3005.4,0.0
2019-07-05,CGEN,0.0,0.0,3005.4,3005.4,0.0
2019-07-08,CGEN,0.0,0.0,3005.4,3005.4,0.0
2019-07-09,CGEN,0.0,0.0,3005.4,3005.4,0.0
2019-07-10,CGEN,0.0,0.0,3005.4,3005.4,0.0
2019-07-11,CGEN,0.0,0.0,3005.4,3005.4,0.0
2019-07-12,CGEN,107.4,107.4,2898.0,3005.4,0.0
2019-07-15,CGEN,107.1,107.1,2898.0,3005.1,-0.0001
2019-07-16,CGEN,0.0,0.0,3003.3,3003.3,-0.0006
2019-07-17,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-18,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-19,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-22,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-23,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-24,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-25,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-26,CGEN,0.0,0.0,3003.3,3003.3,0.0
2019-07-29,CGEN,101.4,101.4,2901.9,3003.3,0.0
2019-07-30,CGEN,0.0,0.0,2997.3,2997.3,-0.002
2019-07-31,CGEN,0.0,0.0,2997.3,2997.3,0.0
2019-08-01,CGEN,0.0,0.0,2997.3,2997.3,0.0
2019-08-02,CGEN,0.0,0.0,2997.3,2997.3,0.0
2019-08-05,CGEN,0.0,0.0,2997.3,2997.3,0.0
2019-08-06,CGEN,0.0,0.0,2997.3,2997.3,0.0
2019-08-07,CGEN,0.0,0.0,2997.3,2997.3,0.0
2019-08-08,CGEN,99.0,99.0,2898.3,2997.3,0.0
2019-08-09,CGEN,0.0,0.0,3004.8,3004.8,0.0025
2019-08-12,CGEN,105.0,105.0,2899.8,3004.8,0.0
2019-08-13,CGEN,107.1,107.1,2899.8,3006.9,0.0007
2019-08-14,CGEN,110.4,110.4,2899.8,3010.2,0.0011
2019-08-15,CGEN,107.7,107.7,2899.8,3007.5,-0.0009
2019-08-16,CGEN,0.0,0.0,3006.0,3006.0,-0.0005
2019-08-19,CGEN,0.0,0.0,3006.0,3006.0,0.0
2019-08-20,CGEN,115.2,115.2,2890.8,3006.0,0.0
2019-08-21,CGEN,117.9,117.9,2890.8,3008.7,0.0009
2019-08-22,CGEN,119.7,119.7,2890.8,3010.5,0.0006
2019-08-23,CGEN,122.4,122.4,2890.8,3013.2,0.0009
2019-08-26,CGEN,118.2,118.2,2890.8,3009.0,-0.0014
2019-08-27,CGEN,0.0,0.0,3010.8,3010.8,0.0006
2019-08-28,CGEN,0.0,0.0,3010.8,3010.8,0.0
2019-08-29,CGEN,122.1,122.1,2888.7,3010.8,-0.0
2019-08-30,CGEN,0.0,0.0,3000.0,3000.0,-0.0036
2019-09-03,CGEN,0.0,0.0,3000.0,3000.0,0.0
2019-09-04,CGEN,0.0,0.0,3000.0,3000.0,0.0
2019-09-05,CGEN,0.0,0.0,3000.0,3000.0,0.0
2019-09-06,CGEN,114.3,114.3,2885.7,3000.0,0.0
2019-09-09,CGEN,115.5,115.5,2885.7,3001.2,0.0004
2019-09-10,CGEN,115.2,115.2,2885.7,3000.9,-0.0001
2019-09-11,CGEN,114.0,114.0,2885.7,2999.7,-0.0004
2019-09-12,CGEN,0.0,0.0,3004.5,3004.5,0.0016
2019-09-13,CGEN,122.4,122.4,2882.1,3004.5,0.0
2019-09-16,CGEN,126.9,126.9,2882.1,3009.0,0.0015
2019-09-17,CGEN,127.5,127.5,2882.1,3009.6,0.0002
2019-09-18,CGEN,129.0,129.0,2882.1,3011.1,0.0005
2019-09-19,CGEN,130.5,130.5,2882.1,3012.6,0.0005
2019-09-20,CGEN,130.5,130.5,2882.1,3012.6,0.0
2019-09-23,CGEN,134.7,134.7,2882.1,3016.8,0.0014
2019-09-24,CGEN,0.0,0.0,3010.8,3010.8,-0.002
2019-09-25,CGEN,0.0,0.0,3010.8,3010.8,0.0
2019-09-26,CGEN,0.0,0.0,3010.8,3010.8,0.0
2019-09-27,CGEN,0.0,0.0,3010.8,3010.8,0.0
2019-09-30,CGEN,0.0,0.0,3010.8,3010.8,0.0
2019-10-01,CGEN,127.5,127.5,2883.3,3010.8,0.0
2019-10-02,CGEN,0.0,0.0,3004.5,3004.5,-0.0021
2019-10-03,CGEN,0.0,0.0,3004.5,3004.5,0.0
2019-10-04,CGEN,0.0,0.0,3004.5,3004.5,0.0
2019-10-07,CGEN,127.5,127.5,2877.0,3004.5,0.0
2019-10-08,CGEN,130.8,130.8,2877.0,3007.8,0.0011
2019-10-09,CGEN,0.0,0.0,3002.1,3002.1,-0.0019
2019-10-10,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-10-11,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-10-14,CGEN,0.0,0.0,3002.1,3002.1,0.0
2019-10-15,CGEN,123.3,123.3,2878.8,3002.1,0.0
2019-10-16,CGEN,0.0,0.0,3001.5,3001.5,-0.0002
2019-10-17,CGEN,0.0,0.0,3001.5,3001.5,0.0
2019-10-18,CGEN,0.0,0.0,3001.5,3001.5,0.0
2019-10-21,CGEN,0.0,0.0,3001.5,3001.5,0.0
2019-10-22,CGEN,0.0,0.0,3001.5,3001.5,0.0
2019-10-23,CGEN,123.6,123.6,2877.9,3001.5,0.0
2019-10-24,CGEN,127.2,127.2,2877.9,3005.1,0.0012
2019-10-25,CGEN,126.6,126.6,2877.9,3004.5,-0.0002
2019-10-28,CGEN,0.0,0.0,3009.9,3009.9,0.0018
2019-10-29,CGEN,130.5,130.5,2879.4,3009.9,0.0
2019-10-30,CGEN,135.0,135.0,2879.4,3014.4,0.0015
2019-10-31,CGEN,0.0,0.0,3026.1,3026.1,0.0039
2019-11-01,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-04,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-05,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-06,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-07,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-08,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-11,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-12,CGEN,0.0,0.0,3026.1,3026.1,0.0
2019-11-13,CGEN,159.3,159.3,2866.8,3026.1,0.0
2019-11-14,CGEN,0.0,0.0,3032.4,3032.4,0.0021
2019-11-15,CGEN,167.4,167.4,2865.0,3032.4,0.0
2019-11-18,CGEN,166.5,166.5,2865.0,3031.5,-0.0003
2019-11-19,CGEN,0.0,0.0,3038.1,3038.1,0.0022
2019-11-20,CGEN,177.0,177.0,2861.1,3038.1,0.0
2019-11-21,CGEN,173.1,173.1,2861.1,3034.2,-0.0013
2019-11-22,CGEN,0.0,0.0,3032.1,3032.1,-0.0007
2019-11-25,CGEN,0.0,0.0,3032.1,3032.1,0.0
2019-11-26,CGEN,0.0,0.0,3032.1,3032.1,0.0
2019-11-27,CGEN,172.8,172.8,2859.3,3032.1,0.0
2019-11-29,CGEN,0.0,0.0,3041.1,3041.1,0.003
2019-12-02,CGEN,183.9,183.9,2857.2,3041.1,0.0
2019-12-03,CGEN,0.0,0.0,3029.1,3029.1,-0.0039
2019-12-04,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-05,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-06,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-09,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-10,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-11,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-12,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-13,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-16,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-17,CGEN,0.0,0.0,3029.1,3029.1,0.0
2019-12-18,CGEN,174.9,174.9,2854.2,3029.1,0.0
2019-12-19,CGEN,177.3,177.3,2854.2,3031.5,0.0008
2019-12-20,CGEN,0.0,0.0,3020.7,3020.7,-0.0036
2019-12-23,CGEN,0.0,0.0,3020.7,3020.7,0.0
2019-12-24,CGEN,0.0,0.0,3020.7,3020.7,0.0
2019-12-26,CGEN,177.0,177.0,2843.7,3020.7,0.0
2019-12-27,CGEN,0.0,0.0,3027.9,3027.9,0.0024
2019-12-30,CGEN,186.6,186.6,2841.3,3027.9,-0.0
2019-12-31,CGEN,0.0,0.0,3017.1,3017.1,-0.0036
2020-01-02,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-03,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-06,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-07,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-08,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-09,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-10,CGEN,0.0,0.0,3017.1,3017.1,0.0
2020-01-13,CGEN,186.0,186.0,2831.1,3017.1,0.0
2020-01-14,CGEN,181.5,181.5,2831.1,3012.6,-0.0015
2020-01-15,CGEN,0.0,0.0,3007.8,3007.8,-0.0016
2020-01-16,CGEN,0.0,0.0,3007.8,3007.8,0.0
2020-01-17,CGEN,0.0,0.0,3007.8,3007.8,0.0
2020-01-21,CGEN,0.0,0.0,3007.8,3007.8,0.0
2020-01-22,CGEN,0.0,0.0,3007.8,3007.8,0.0
2020-01-23,CGEN,0.0,0.0,3007.8,3007.8,0.0
2020-01-24,CGEN,0.0,0.0,3007.8,3007.8,0.0
2020-01-27,CGEN,198.0,198.0,2809.8,3007.8,0.0
2020-01-28,CGEN,0.0,0.0,3021.3,3021.3,0.0045
2020-01-29,CGEN,0.0,0.0,3021.3,3021.3,0.0
2020-01-30,CGEN,219.9,219.9,2801.4,3021.3,0.0
2020-01-31,CGEN,218.4,218.4,2801.4,3019.8,-0.0005
2020-02-03,CGEN,222.0,222.0,2801.4,3023.4,0.0012
2020-02-04,CGEN,0.0,0.0,3038.4,3038.4,0.005
2020-02-05,CGEN,0.0,0.0,3038.4,3038.4,0.0
2020-02-06,CGEN,0.0,0.0,3038.4,3038.4,0.0
2020-02-07,CGEN,0.0,0.0,3038.4,3038.4,0.0
2020-02-10,CGEN,0.0,0.0,3038.4,3038.4,0.0
2020-02-11,CGEN,258.0,258.0,2780.4,3038.4,0.0
2020-02-12,CGEN,0.0,0.0,3051.0,3051.0,0.0041
2020-02-13,CGEN,270.6,270.6,2780.4,3051.0,0.0
2020-02-14,CGEN,271.5,271.5,2780.4,3051.9,0.0003
2020-02-18,CGEN,270.3,270.3,2780.4,3050.7,-0.0004
2020-02-19,CGEN,0.0,0.0,3055.8,3055.8,0.0017
2020-02-20,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-02-21,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-02-24,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-02-25,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-02-26,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-02-27,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-02-28,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-02,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-03,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-04,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-05,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-06,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-09,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-10,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-11,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-12,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-13,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-16,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-17,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-18,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-19,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-20,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-23,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-24,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-25,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-26,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-27,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-30,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-03-31,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-01,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-02,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-03,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-06,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-07,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-08,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-09,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-13,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-14,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-15,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-16,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-17,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-20,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-21,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-22,CGEN,0.0,0.0,3055.8,3055.8,0.0
2020-04-23,CGEN,451.5,451.5,2604.3,3055.8,0.0
2020-04-24,CGEN,0.0,0.0,3023.7,3023.7,-0.0105
2020-04-27,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-04-28,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-04-29,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-04-30,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-01,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-04,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-05,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-06,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-07,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-08,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-11,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-12,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-13,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-14,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-15,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-18,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-19,CGEN,0.0,0.0,3023.7,3023.7,0.0
2020-05-20,CGEN,402.0,402.0,2621.7,3023.7,0.0
2020-05-21,CGEN,0.0,0.0,3051.0,3051.0,0.009
2020-05-22,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-05-26,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-05-27,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-05-28,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-05-29,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-01,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-02,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-03,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-04,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-05,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-08,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-09,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-10,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-11,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-12,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-15,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-16,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-17,CGEN,0.0,0.0,3051.0,3051.0,0.0
2020-06-18,CGEN,447.6,447.6,2603.4,3051.0,0.0
2020-06-19,CGEN,0.0,0.0,3070.8,3070.8,0.0065
2020-06-22,CGEN,465.0,465.0,2605.8,3070.8,0.0
2020-06-23,CGEN,0.0,0.0,3111.0,3111.0,0.0131
2020-06-24,CGEN,0.0,0.0,3111.0,3111.0,0.0
2020-06-25,CGEN,0.0,0.0,3111.0,3111.0,0.0
2020-06-26,CGEN,0.0,0.0,3111.0,3111.0,0.0
2020-06-29,CGEN,0.0,0.0,3111.0,3111.0,0.0
2020-06-30,CGEN,0.0,0.0,3111.0,3111.0,0.0
2020-07-01,CGEN,0.0,0.0,3111.0,3111.0,0.0
2020-07-02,CGEN,450.0,450.0,2661.0,3111.0,0.0
2020-07-06,CGEN,0.0,0.0,3116.1,3116.1,0.0016
2020-07-07,CGEN,459.3,459.3,2656.8,3116.1,0.0
2020-07-08,CGEN,0.0,0.0,3136.2,3136.2,0.0065
2020-07-09,CGEN,481.8,481.8,2654.4,3136.2,0.0
2020-07-10,CGEN,0.0,0.0,3147.9,3147.9,0.0037
2020-07-13,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-14,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-15,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-16,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-17,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-20,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-21,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-22,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-23,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-24,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-27,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-28,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-29,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-30,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-07-31,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-08-03,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-08-04,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-08-05,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-08-06,CGEN,0.0,0.0,3147.9,3147.9,0.0
2020-08-07,CGEN,490.8,490.8,2657.1,3147.9,-0.0
2020-08-10,CGEN,0.0,0.0,3139.5,3139.5,-0.0027
2020-08-11,CGEN,0.0,0.0,3139.5,3139.5,0.0
2020-08-12,CGEN,0.0,0.0,3139.5,3139.5,0.0
2020-08-13,CGEN,0.0,0.0,3139.5,3139.5,0.0
2020-08-14,CGEN,530.7,530.7,2608.8,3139.5,0.0
2020-08-17,CGEN,0.0,0.0,3131.4,3131.4,-0.0026
2020-08-18,CGEN,0.0,0.0,3131.4,3131.4,0.0
2020-08-19,CGEN,536.7,536.7,2594.7,3131.4,-0.0
2020-08-20,CGEN,0.0,0.0,3159.6,3159.6,0.009
2020-08-21,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-08-24,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-08-25,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-08-26,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-08-27,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-08-28,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-08-31,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-09-01,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-09-02,CGEN,0.0,0.0,3159.6,3159.6,0.0
2020-09-03,CGEN,527.4,527.4,2632.2,3159.6,0.0
2020-09-04,CGEN,0.0,0.0,3115.5,3115.5,-0.014
